"customer_key","customer_number","customer_name","age","age_group","customer_segment","recency","total_orders","total_sales","total_quantity","total_product","last_order","lifespan","avg_order_value","avg_monthly_spend"
3085,AW00014084,Robert Lal,39.0,"30-39",NEW,142.0,4,138,9,9,2013-08-27,3.0,34,46.0
3086,AW00014085,Nathan Garcia,39.0,"30-39",NEW,146.0,1,37,3,3,2013-04-24,0.0,37,37.0
3087,AW00014086,Maurice Chander,73.0,"50 and above",NEW,137.0,2,70,6,4,2014-01-20,2.0,35,35.0
3088,AW00014087,Harold Garcia,82.0,"50 and above",NEW,143.0,3,342,5,5,2013-07-08,5.0,114,68.4
3089,AW00014088,Alexandra Lopez,41.0,"40-49",Regular,145.0,2,2755,3,3,2013-05-22,14.0,1377,196.78571428571428
3090,AW00014089,Kaitlyn Gray,41.0,"40-49",Regular,146.0,2,1893,4,4,2013-04-17,13.0,946,145.6153846153846
3091,AW00014090,Jennifer Lewis,42.0,"40-49",NEW,146.0,1,86,2,2,2013-04-30,0.0,86,86.0
3092,AW00014091,Logan Thomas,42.0,"40-49",NEW,142.0,5,251,11,10,2013-08-05,6.0,50,41.833333333333336
3093,AW00014092,Maurice Nath,42.0,"40-49",NEW,141.0,1,57,2,2,2013-09-08,0.0,57,57.0
3094,AW00014093,Jillian Arthur,42.0,"40-49",NEW,142.0,1,31,2,2,2013-08-23,0.0,31,31.0
3095,AW00014094,Amanda Russell,42.0,"40-49",NEW,146.0,1,22,1,1,2013-04-26,0.0,22,22.0
3096,AW00014095,Paige Griffin,43.0,"40-49",NEW,146.0,2,1801,4,4,2013-04-11,11.0,900,163.72727272727272
3097,AW00014096,Samuel Green,40.0,"40-49",NEW,137.0,5,233,12,12,2014-01-20,7.0,46,33.285714285714285
3098,AW00014097,Johnathan Srini,40.0,"40-49",NEW,143.0,1,57,2,2,2013-07-25,0.0,57,57.0
3099,AW00014098,Allison Lopez,40.0,"40-49",Regular,146.0,2,1845,4,4,2013-04-12,12.0,922,153.75
3100,AW00014099,Rafael Lin,80.0,"50 and above",NEW,141.0,3,200,5,5,2013-09-14,5.0,66,40.0
3101,AW00014100,Alisha Xu,73.0,"50 and above",NEW,138.0,3,226,5,5,2013-12-06,5.0,75,45.2
3102,AW00014101,Franklin Lal,77.0,"50 and above",NEW,142.0,3,3679,7,7,2013-08-13,11.0,1226,334.45454545454544
3103,AW00014102,Lisa Huang,77.0,"50 and above",NEW,143.0,3,3666,6,6,2013-08-01,11.0,1222,333.27272727272725
3104,AW00014103,Monique Blanco,76.0,"50 and above",Regular,141.0,3,3611,7,6,2013-09-08,13.0,1203,277.7692307692308
3105,AW00014104,Sydney James,43.0,"40-49",NEW,147.0,2,1889,4,4,2013-04-01,11.0,944,171.72727272727272
3106,AW00014105,Jackson Zhang,43.0,"40-49",Regular,146.0,2,1784,4,4,2013-04-11,12.0,892,148.66666666666666
3107,AW00014106,Melissa Hughes,43.0,"40-49",Regular,146.0,2,1839,5,5,2013-04-28,12.0,919,153.25
3108,AW00014107,Alexandra Garcia,44.0,"40-49",NEW,147.0,1,819,4,4,2013-03-19,0.0,819,819.0
3109,AW00014108,Thomas Yang,44.0,"40-49",NEW,146.0,1,839,2,2,2013-04-08,0.0,839,839.0
3110,AW00014109,Aidan Gonzales,45.0,"40-49",Regular,142.0,2,2701,2,2,2013-08-15,15.0,1350,180.06666666666666
3111,AW00014110,Dakota Simmons,46.0,"40-49",NEW,146.0,1,819,4,4,2013-04-23,0.0,819,819.0
3112,AW00014111,Michael Anderson,47.0,"40-49",NEW,143.0,1,77,2,2,2013-07-31,0.0,77,77.0
3113,AW00014112,Charles Sanchez,47.0,"40-49",Regular,144.0,2,3361,5,5,2013-06-03,12.0,1680,280.0833333333333
3114,AW00014113,Natalie Lopez,47.0,"40-49",NEW,145.0,1,22,1,1,2013-05-07,0.0,22,22.0
3115,AW00014114,Chloe Martin,47.0,"40-49",NEW,137.0,1,86,2,2,2014-01-28,0.0,86,86.0
3116,AW00014115,Samantha Gonzales,42.0,"40-49",Regular,144.0,2,3297,3,3,2013-06-09,13.0,1648,253.6153846153846
3117,AW00014116,Brianna Torres,51.0,"50 and above",Regular,144.0,2,3317,3,3,2013-06-21,12.0,1658,276.4166666666667
3118,AW00014117,Emma Cook,51.0,"50 and above",Regular,144.0,2,3352,4,4,2013-06-13,12.0,1676,279.3333333333333
3119,AW00014118,Elizabeth Ross,46.0,"40-49",NEW,141.0,2,4741,4,4,2013-09-18,4.0,2370,1185.25
3120,AW00014119,Paige Cooper,52.0,"50 and above",NEW,140.0,3,149,7,6,2013-10-28,6.0,49,24.833333333333332
3121,AW00014120,Gabrielle Cooper,52.0,"50 and above",Regular,144.0,2,3376,5,5,2013-06-27,13.0,1688,259.6923076923077
3122,AW00014121,Devon Goel,52.0,"50 and above",Regular,144.0,2,3319,4,4,2013-06-08,12.0,1659,276.5833333333333
3123,AW00014122,Kaitlyn Miller,72.0,"50 and above",NEW,146.0,1,31,2,2,2013-04-16,0.0,31,31.0
3124,AW00014123,Erick Mehta,40.0,"40-49",NEW,143.0,2,62,3,3,2013-07-15,3.0,31,20.666666666666668
3125,AW00014124,Justin Li,39.0,"30-39",NEW,139.0,2,58,2,2,2013-11-14,6.0,29,9.666666666666666
3126,AW00014125,Shane Gonzalez,41.0,"40-49",NEW,148.0,2,3772,2,2,2013-02-13,5.0,1886,754.4
3127,AW00014126,Andy Dominguez,41.0,"40-49",NEW,139.0,2,136,6,5,2013-11-28,9.0,68,15.11111111111111
3128,AW00014127,Lacey Zhang,43.0,"40-49",NEW,147.0,2,3809,4,4,2013-03-11,6.0,1904,634.8333333333334
3129,AW00014128,Ian Harris,40.0,"40-49",NEW,147.0,2,3836,5,5,2013-03-05,6.0,1918,639.3333333333334
3130,AW00014129,Monica Martinez,40.0,"40-49",NEW,146.0,2,3750,2,2,2013-04-15,8.0,1875,468.75
3131,AW00014130,Rebekah Serrano,40.0,"40-49",NEW,146.0,2,3814,5,5,2013-04-28,8.0,1907,476.75
3132,AW00014131,Javier Navarro,41.0,"40-49",NEW,147.0,2,3807,3,3,2013-03-30,7.0,1903,543.8571428571429
3133,AW00014132,Brandon Ross,42.0,"40-49",NEW,145.0,2,3804,3,3,2013-05-09,8.0,1902,475.5
3134,AW00014133,Ricardo Kumar,42.0,"40-49",NEW,145.0,2,3764,4,4,2013-05-05,8.0,1882,470.5
3135,AW00014134,Cassandra Fernandez,42.0,"40-49",NEW,145.0,2,3835,4,4,2013-05-03,9.0,1917,426.1111111111111
3136,AW00014135,Clayton Xie,76.0,"50 and above",NEW,146.0,1,87,3,3,2013-04-18,0.0,87,87.0
3137,AW00014136,Louis She,76.0,"50 and above",NEW,145.0,1,72,4,4,2013-05-23,0.0,72,72.0
3138,AW00014137,Joy Ruiz,76.0,"50 and above",Regular,144.0,2,4397,3,3,2013-06-29,24.0,2198,183.20833333333334
3139,AW00014138,Vincent He,76.0,"50 and above",Regular,144.0,2,4443,5,5,2013-06-03,23.0,2221,193.17391304347825
3140,AW00014139,Meredith Sai,58.0,"50 and above",Regular,144.0,2,4397,3,3,2013-06-26,23.0,2198,191.17391304347825
3141,AW00014140,Meagan Sai,58.0,"50 and above",Regular,143.0,2,4397,3,3,2013-07-03,24.0,2198,183.20833333333334
3142,AW00014141,Ana Bryant,59.0,"50 and above",Regular,143.0,2,3282,5,5,2013-07-25,17.0,1641,193.05882352941177
3143,AW00014142,Damien Zheng,59.0,"50 and above",NEW,140.0,1,29,2,2,2013-10-29,0.0,29,29.0
3144,AW00014143,Jill Sandoval,54.0,"50 and above",NEW,137.0,2,134,6,6,2014-01-17,9.0,67,14.88888888888889
3145,AW00014144,Lee Gutierrez,60.0,"50 and above",NEW,140.0,1,57,2,2,2013-10-25,0.0,57,57.0
3146,AW00014145,Jessie Ye,60.0,"50 and above",NEW,148.0,1,24,2,2,2013-02-06,0.0,24,24.0
3147,AW00014146,Toni Sara,60.0,"50 and above",VIP,140.0,3,6750,8,8,2013-10-16,29.0,2250,232.75862068965517
3148,AW00014147,Marcus Rivera,61.0,"50 and above",Regular,142.0,2,4397,3,3,2013-08-07,24.0,2198,183.20833333333334
3149,AW00014148,Shaun Sharma,61.0,"50 and above",Regular,142.0,2,4406,4,4,2013-08-08,23.0,2203,191.56521739130434
3150,AW00014149,Donald Srini,48.0,"40-49",Regular,142.0,2,4417,3,3,2013-08-23,24.0,2208,184.04166666666666
3151,AW00014150,Billy Munoz,60.0,"50 and above",VIP,141.0,3,6705,5,5,2013-10-02,29.0,2235,231.20689655172413
3152,AW00014151,Marie Martin,43.0,"40-49",NEW,141.0,1,86,2,2,2013-09-16,0.0,86,86.0
3153,AW00014152,Luke Turner,49.0,"40-49",NEW,143.0,1,72,2,2,2013-07-25,0.0,72,72.0
3154,AW00014153,Dylan Lewis,49.0,"40-49",NEW,145.0,1,49,3,3,2013-05-11,0.0,49,49.0
3155,AW00014154,Willie Gao,43.0,"40-49",Regular,142.0,2,3018,6,6,2013-08-24,17.0,1509,177.52941176470588
3156,AW00014155,Olivia Morris,43.0,"40-49",VIP,140.0,2,5993,3,3,2013-10-05,29.0,2996,206.6551724137931
3157,AW00014156,Preston Gonzalez,50.0,"50 and above",NEW,139.0,2,230,5,5,2013-11-14,9.0,115,25.555555555555557
3158,AW00014157,Willie Xu,45.0,"40-49",VIP,140.0,3,6650,4,4,2013-10-28,30.0,2216,221.66666666666666
3159,AW00014158,Craig Moreno,50.0,"50 and above",VIP,140.0,2,5977,5,5,2013-10-20,30.0,2988,199.23333333333332
3160,AW00014159,Jay Malhotra,44.0,"40-49",VIP,140.0,2,5930,4,4,2013-10-13,30.0,2965,197.66666666666666
3161,AW00014160,Brittney Hu,50.0,"50 and above",VIP,140.0,3,6679,8,8,2013-10-09,25.0,2226,267.16
3162,AW00014161,Claudia Li,50.0,"50 and above",VIP,139.0,3,6497,7,7,2013-11-03,26.0,2165,249.8846153846154
3163,AW00014162,Brett Garcia,50.0,"50 and above",VIP,138.0,3,6473,7,7,2013-12-19,28.0,2157,231.17857142857142
3164,AW00014163,Ebony Garcia,50.0,"50 and above",VIP,138.0,3,6566,7,7,2013-12-04,27.0,2188,243.1851851851852
3165,AW00014164,Kari Smith,44.0,"40-49",VIP,138.0,3,6484,7,7,2013-12-05,27.0,2161,240.14814814814815
3166,AW00014165,Natalie Gray,50.0,"50 and above",VIP,140.0,2,5910,4,4,2013-10-08,29.0,2955,203.79310344827587
3167,AW00014166,Elizabeth Jenkins,97.0,"50 and above",NEW,148.0,1,72,2,2,2013-02-14,0.0,72,72.0
3168,AW00014167,Pamela Subram,68.0,"50 and above",Regular,142.0,2,4406,4,4,2013-08-07,23.0,2203,191.56521739130434
3169,AW00014168,Edwin Guo,68.0,"50 and above",NEW,137.0,1,72,4,4,2014-01-25,0.0,72,72.0
3170,AW00014169,Carmen Martinez,46.0,"40-49",Regular,142.0,2,3262,3,3,2013-08-18,18.0,1631,181.22222222222223
3171,AW00014170,Rebekah Moreno,51.0,"50 and above",Regular,143.0,2,3291,4,4,2013-08-01,16.0,1645,205.6875
3172,AW00014171,Michele Lal,75.0,"50 and above",VIP,138.0,3,6616,10,10,2013-12-12,28.0,2205,236.28571428571428
3173,AW00014172,Carla Garcia,75.0,"50 and above",NEW,141.0,2,75,6,6,2013-09-18,5.0,37,15.0
3174,AW00014173,Tonya Shan,74.0,"50 and above",NEW,145.0,1,39,3,3,2013-05-25,0.0,39,39.0
3175,AW00014174,Alberto Diaz,68.0,"50 and above",NEW,148.0,1,39,3,3,2013-02-22,0.0,39,39.0
3176,AW00014175,Cynthia Mehta,74.0,"50 and above",NEW,137.0,2,145,7,7,2014-01-13,4.0,72,36.25
3177,AW00014176,Mindy Rai,73.0,"50 and above",NEW,144.0,1,122,4,4,2013-06-10,0.0,122,122.0
3178,AW00014177,Kenneth Nara,73.0,"50 and above",NEW,138.0,1,47,4,4,2013-12-08,0.0,47,47.0
3179,AW00014178,Katie Raje,73.0,"50 and above",NEW,139.0,1,87,3,3,2013-11-24,0.0,87,87.0
3180,AW00014179,Claudia Xu,68.0,"50 and above",NEW,137.0,1,72,3,3,2014-01-14,0.0,72,72.0
3181,AW00014180,Henry Patel,73.0,"50 and above",NEW,145.0,1,33,1,1,2013-05-09,0.0,33,33.0
3182,AW00014181,Adriana Chandra,73.0,"50 and above",VIP,144.0,3,8326,5,5,2013-06-28,22.0,2775,378.45454545454544
3183,AW00014182,Steve Lin,59.0,"50 and above",NEW,142.0,1,33,1,1,2013-09-02,0.0,33,33.0
3184,AW00014183,Robyn Carlson,60.0,"50 and above",VIP,143.0,3,8321,5,5,2013-07-27,27.0,2773,308.18518518518516
3185,AW00014184,Caleb Jenkins,55.0,"50 and above",NEW,143.0,2,105,6,6,2013-07-29,3.0,52,35.0
3186,AW00014185,Frank Vazquez,67.0,"50 and above",VIP,143.0,4,9524,13,12,2013-07-31,16.0,2381,595.25
3187,AW00014186,Katrina Tang,67.0,"50 and above",VIP,142.0,4,9796,10,10,2013-08-12,16.0,2449,612.25
3188,AW00014187,Eugene Lu,67.0,"50 and above",NEW,138.0,1,37,2,2,2013-12-07,0.0,37,37.0
3189,AW00014188,Meagan Sanchez,68.0,"50 and above",NEW,143.0,1,33,1,1,2013-07-20,0.0,33,33.0
3190,AW00014189,Krista Martin,68.0,"50 and above",VIP,144.0,3,8317,4,4,2013-06-10,21.0,2772,396.04761904761904
3191,AW00014190,Candace Patel,68.0,"50 and above",NEW,143.0,1,37,2,2,2013-07-16,0.0,37,37.0
3192,AW00014191,Derrick Martin,63.0,"50 and above",VIP,143.0,3,8301,5,5,2013-07-15,27.0,2767,307.44444444444446
3193,AW00014192,Ronald Kapoor,69.0,"50 and above",VIP,142.0,4,9452,10,10,2013-08-03,16.0,2363,590.75
3194,AW00014193,Pamela Vance,69.0,"50 and above",NEW,145.0,1,37,2,2,2013-05-23,0.0,37,37.0
3195,AW00014194,Cassie Rai,69.0,"50 and above",NEW,141.0,2,169,7,6,2013-09-27,6.0,84,28.166666666666668
3196,AW00014195,Clinton Blanco,69.0,"50 and above",VIP,142.0,3,8316,7,7,2013-08-04,27.0,2772,308.0
3197,AW00014196,Felicia Dominguez,69.0,"50 and above",NEW,137.0,2,138,6,6,2014-01-08,8.0,69,17.25
3198,AW00014197,Frank Gill,65.0,"50 and above",NEW,140.0,1,107,3,3,2013-10-08,0.0,107,107.0
3199,AW00014198,Daisy Romero,70.0,"50 and above",VIP,144.0,3,8308,7,7,2013-06-07,21.0,2769,395.6190476190476
3200,AW00014199,Samuel Anderson,70.0,"50 and above",NEW,142.0,2,119,6,6,2013-08-24,2.0,59,59.5
3201,AW00014200,Colleen Goel,71.0,"50 and above",VIP,141.0,4,9422,10,10,2013-09-28,18.0,2355,523.4444444444445
3202,AW00014201,Marie Serrano,71.0,"50 and above",NEW,139.0,1,33,1,1,2013-11-14,0.0,33,33.0
3203,AW00014202,Clayton Zeng,71.0,"50 and above",NEW,146.0,1,33,1,1,2013-04-28,0.0,33,33.0
3204,AW00014203,Seth Rodriguez,72.0,"50 and above",VIP,142.0,3,7082,9,9,2013-08-31,17.0,2360,416.5882352941176
3205,AW00014204,Chelsea Sara,55.0,"50 and above",NEW,149.0,1,72,3,3,2013-01-28,0.0,72,72.0
3206,AW00014205,Wesley Wu,72.0,"50 and above",NEW,147.0,1,33,1,1,2013-03-19,0.0,33,33.0
3207,AW00014206,Edwin West,72.0,"50 and above",NEW,137.0,1,157,3,3,2014-01-09,0.0,157,157.0
3208,AW00014207,Jos├® Saraiva,72.0,"50 and above",VIP,144.0,3,8361,6,6,2013-06-17,20.0,2787,418.05
3209,AW00014208,Eugene Xu,72.0,"50 and above",NEW,143.0,2,117,7,7,2013-07-18,5.0,58,23.4
3210,AW00014209,Craig Ramos,44.0,"40-49",NEW,139.0,3,194,4,4,2013-11-10,8.0,64,24.25
3211,AW00014210,Jenny Tang,43.0,"40-49",VIP,142.0,3,5621,5,5,2013-08-28,12.0,1873,468.4166666666667
3212,AW00014211,Emma Bradley,39.0,"30-39",NEW,142.0,3,5663,7,7,2013-08-05,11.0,1887,514.8181818181819
3213,AW00014212,Erick Madan,44.0,"40-49",NEW,144.0,2,82,4,4,2013-06-08,0.0,41,82.0
3214,AW00014213,Autumn Guo,44.0,"40-49",NEW,139.0,2,86,4,4,2013-11-11,6.0,43,14.333333333333334
3215,AW00014214,Robyn Munoz,44.0,"40-49",NEW,142.0,3,5760,7,7,2013-08-04,11.0,1920,523.6363636363636
3216,AW00014215,Stacey Yang,44.0,"40-49",NEW,143.0,3,5666,8,8,2013-07-31,11.0,1888,515.0909090909091
3217,AW00014216,Edwin Zheng,39.0,"30-39",NEW,142.0,3,5654,5,4,2013-08-03,11.0,1884,514.0
3218,AW00014217,Terrance Lopez,40.0,"40-49",NEW,143.0,2,139,5,5,2013-07-04,3.0,69,46.333333333333336
3219,AW00014218,Karl Kumar,40.0,"40-49",VIP,142.0,3,5652,9,8,2013-08-18,12.0,1884,471.0
3220,AW00014219,Christy Ye,45.0,"40-49",VIP,142.0,3,5744,8,8,2013-08-27,12.0,1914,478.6666666666667
3221,AW00014220,Latasha Romero,39.0,"30-39",VIP,142.0,3,5696,9,8,2013-08-20,12.0,1898,474.6666666666667
3222,AW00014221,Glenn Zhao,47.0,"40-49",NEW,142.0,2,82,4,4,2013-08-28,5.0,41,16.4
3223,AW00014222,Dawn Zhang,41.0,"40-49",NEW,138.0,2,82,4,4,2013-12-14,3.0,41,27.333333333333332
3224,AW00014223,Larry Rubio,42.0,"40-49",NEW,144.0,2,156,5,5,2013-06-17,0.0,78,156.0
3225,AW00014224,Tamara She,40.0,"40-49",NEW,143.0,3,5621,5,5,2013-08-02,10.0,1873,562.1
3226,AW00014225,Alisha Chen,47.0,"40-49",NEW,142.0,3,5604,5,5,2013-08-26,11.0,1868,509.45454545454544
3227,AW00014226,Heidi Mehta,47.0,"40-49",VIP,141.0,3,5656,6,6,2013-09-06,12.0,1885,471.3333333333333
3228,AW00014227,Alison Xu,41.0,"40-49",NEW,138.0,2,115,4,4,2013-12-12,9.0,57,12.777777777777779
3229,AW00014228,Arturo Raje,48.0,"40-49",NEW,137.0,2,75,2,2,2014-01-08,8.0,37,9.375
3230,AW00014229,Allen Perez,48.0,"40-49",NEW,139.0,2,75,2,2,2013-11-06,5.0,37,15.0
3231,AW00014230,Luis Coleman,48.0,"40-49",VIP,141.0,3,5662,7,7,2013-09-26,12.0,1887,471.8333333333333
3232,AW00014231,Kari Sai,47.0,"40-49",NEW,143.0,2,84,3,3,2013-07-25,5.0,42,16.8
3233,AW00014232,Omar Huang,43.0,"40-49",NEW,145.0,2,77,3,3,2013-05-12,1.0,38,77.0
3234,AW00014233,Ricardo She,48.0,"40-49",NEW,143.0,2,79,3,3,2013-07-26,0.0,39,79.0
3235,AW00014234,Gina Romero,49.0,"40-49",VIP,141.0,3,5687,6,6,2013-09-22,12.0,1895,473.9166666666667
3236,AW00014235,Larry Alvarez,44.0,"40-49",VIP,140.0,3,5682,8,8,2013-10-14,12.0,1894,473.5
3237,AW00014236,Abigail Richardson,43.0,"40-49",VIP,140.0,3,5710,7,7,2013-10-26,13.0,1903,439.2307692307692
3238,AW00014237,Kate Andersen,44.0,"40-49",NEW,142.0,2,90,5,5,2013-08-11,4.0,45,22.5
3239,AW00014238,Jay Gonzalez,49.0,"40-49",VIP,140.0,3,5643,7,7,2013-10-20,13.0,1881,434.0769230769231
3240,AW00014239,Maria Peterson,78.0,"50 and above",Regular,145.0,2,3295,2,2,2013-06-02,12.0,1647,274.5833333333333
3241,AW00014240,Caroline Foster,78.0,"50 and above",Regular,144.0,2,3391,6,6,2013-06-27,13.0,1695,260.84615384615387
3242,AW00014241,Grace Wood,78.0,"50 and above",NEW,143.0,1,85,3,3,2013-07-31,0.0,85,85.0
3243,AW00014242,Rafael Ye,77.0,"50 and above",NEW,144.0,2,3351,4,4,2013-06-03,11.0,1675,304.6363636363636
3244,AW00014243,Gregory Winston,72.0,"50 and above",NEW,146.0,1,72,2,2,2013-04-06,0.0,72,72.0
3245,AW00014244,Jennifer Griffin,66.0,"50 and above",NEW,138.0,3,155,5,5,2013-12-20,8.0,51,19.375
3246,AW00014245,Ana Russell,77.0,"50 and above",NEW,149.0,1,57,2,2,2013-01-30,0.0,57,57.0
3247,AW00014246,Devin Garcia,72.0,"50 and above",NEW,148.0,1,72,2,2,2013-03-02,0.0,72,72.0
3248,AW00014247,Hunter Allen,77.0,"50 and above",NEW,137.0,1,81,3,3,2014-01-10,0.0,81,81.0
3249,AW00014248,Misty Tang,77.0,"50 and above",NEW,141.0,1,57,2,2,2013-09-24,0.0,57,57.0
3250,AW00014249,Eduardo Thomas,77.0,"50 and above",NEW,145.0,1,96,3,3,2013-05-30,0.0,96,96.0
3251,AW00014250,Adam Collins,77.0,"50 and above",NEW,142.0,1,31,2,2,2013-08-30,0.0,31,31.0
3252,AW00014251,Alex Brooks,77.0,"50 and above",NEW,139.0,1,72,2,2,2013-11-06,0.0,72,72.0
3253,AW00014252,Destiny Cook,76.0,"50 and above",NEW,138.0,1,96,3,3,2013-12-20,0.0,96,96.0
3254,AW00014253,Eduardo Scott,76.0,"50 and above",Regular,144.0,2,3394,6,6,2013-06-11,12.0,1697,282.8333333333333
3255,AW00014254,Tabitha Gill,76.0,"50 and above",NEW,144.0,1,81,3,3,2013-07-02,0.0,81,81.0
3256,AW00014255,Jonathan Jackson,76.0,"50 and above",Regular,144.0,2,3379,4,4,2013-06-11,12.0,1689,281.5833333333333
3257,AW00014256,Elizabeth Robinson,76.0,"50 and above",NEW,144.0,2,3342,3,3,2013-06-10,11.0,1671,303.8181818181818
3258,AW00014257,James Carter,76.0,"50 and above",NEW,142.0,1,86,2,2,2013-08-19,0.0,86,86.0
3259,AW00014258,Haley Foster,75.0,"50 and above",NEW,137.0,1,81,3,3,2014-01-24,0.0,81,81.0
3260,AW00014259,Antonio Flores,66.0,"50 and above",NEW,141.0,3,3630,4,4,2013-09-14,11.0,1210,330.0
3261,AW00014260,Frank Ruiz,66.0,"50 and above",NEW,142.0,3,3715,6,6,2013-09-01,11.0,1238,337.72727272727275
3262,AW00014261,Meredith Subram,66.0,"50 and above",VIP,139.0,3,5654,5,5,2013-11-16,14.0,1884,403.85714285714283
3263,AW00014262,Jon He,60.0,"50 and above",VIP,138.0,3,5652,6,6,2013-12-07,15.0,1884,376.8
3264,AW00014263,Nina Lal,65.0,"50 and above",VIP,138.0,3,5648,5,4,2013-12-11,15.0,1882,376.53333333333336
3265,AW00014264,Karl Lal,65.0,"50 and above",NEW,141.0,3,5217,7,7,2013-09-03,11.0,1739,474.27272727272725
3266,AW00014265,Garrett Bell,44.0,"40-49",NEW,137.0,5,215,9,9,2014-01-05,6.0,43,35.833333333333336
3267,AW00014266,Cory Patel,44.0,"40-49",NEW,148.0,1,57,2,2,2013-02-27,0.0,57,57.0
3268,AW00014267,Lauren Wood,44.0,"40-49",Regular,140.0,2,2786,4,4,2013-10-12,16.0,1393,174.125
3269,AW00014268,Isabella Roberts,39.0,"30-39",Regular,140.0,2,2736,3,3,2013-10-27,16.0,1368,171.0
3270,AW00014269,Tony She,44.0,"40-49",NEW,141.0,1,86,2,2,2013-09-23,0.0,86,86.0
3271,AW00014270,James Ross,44.0,"40-49",NEW,145.0,2,1793,4,4,2013-05-11,10.0,896,179.3
3272,AW00014271,Lucas Wright,45.0,"40-49",NEW,147.0,1,22,1,1,2013-03-08,0.0,22,22.0
3273,AW00014272,Sydney Ward,45.0,"40-49",Regular,140.0,2,2765,5,5,2013-10-11,16.0,1382,172.8125
3274,AW00014273,Angel Parker,41.0,"40-49",NEW,141.0,1,72,2,2,2013-09-06,0.0,72,72.0
3275,AW00014274,Edward Williams,43.0,"40-49",NEW,138.0,3,122,6,6,2013-12-29,8.0,40,15.25
3276,AW00014275,Arthur Prasad,64.0,"50 and above",VIP,141.0,3,5158,6,6,2013-09-26,12.0,1719,429.8333333333333
3277,AW00014276,Melody Suarez,64.0,"50 and above",NEW,142.0,3,5258,11,8,2013-08-29,11.0,1752,478.0
3278,AW00014277,Jerry She,58.0,"50 and above",NEW,141.0,3,5196,5,5,2013-09-06,11.0,1732,472.3636363636364
3279,AW00014278,Olivia Sanchez,55.0,"50 and above",NEW,142.0,2,178,5,5,2013-08-24,1.0,89,178.0
3280,AW00014279,Taylor Barnes,55.0,"50 and above",VIP,141.0,3,5137,7,6,2013-09-24,12.0,1712,428.0833333333333
3281,AW00014280,Isaac Oliver,46.0,"40-49",NEW,146.0,1,57,2,2,2013-04-20,0.0,57,57.0
3282,AW00014281,Daniel Wilson,46.0,"40-49",NEW,141.0,2,4746,7,7,2013-09-14,4.0,2373,1186.5
3283,AW00014282,Brianna Lewis,45.0,"40-49",NEW,137.0,5,195,9,9,2014-01-09,10.0,39,19.5
3284,AW00014283,Seth Simmons,39.0,"30-39",NEW,145.0,2,1799,3,3,2013-05-23,11.0,899,163.54545454545453
3285,AW00014284,Wyatt Anderson,45.0,"40-49",NEW,145.0,2,1769,2,2,2013-05-20,11.0,884,160.8181818181818
3286,AW00014285,Taylor Hughes,39.0,"30-39",NEW,145.0,2,1804,3,3,2013-05-07,11.0,902,164.0
3287,AW00014286,Kristine Hernandez,60.0,"50 and above",NEW,141.0,3,5234,7,7,2013-09-03,11.0,1744,475.8181818181818
3288,AW00014287,Derek Xie,49.0,"40-49",NEW,142.0,3,5141,4,4,2013-08-29,11.0,1713,467.3636363636364
3289,AW00014288,Christina Ramirez,53.0,"50 and above",Regular,144.0,2,3351,4,4,2013-06-17,12.0,1675,279.25
3290,AW00014289,Jessica Martinez,53.0,"50 and above",Regular,144.0,2,3376,5,5,2013-06-12,12.0,1688,281.3333333333333
3291,AW00014290,Jonathan Wilson,62.0,"50 and above",NEW,144.0,2,3377,4,4,2013-06-23,11.0,1688,307.0
3292,AW00014291,Tyler White,62.0,"50 and above",NEW,142.0,3,259,8,8,2013-08-16,6.0,86,43.166666666666664
3293,AW00014292,Isabella Ross,56.0,"50 and above",NEW,144.0,2,3319,4,4,2013-06-26,11.0,1659,301.72727272727275
3294,AW00014293,Kyle Campbell,62.0,"50 and above",NEW,142.0,1,46,2,2,2013-08-18,0.0,46,46.0
3295,AW00014294,Steven Gray,62.0,"50 and above",NEW,146.0,1,81,3,3,2013-04-25,0.0,81,81.0
3296,AW00014295,Hannah Thomas,62.0,"50 and above",NEW,145.0,1,57,2,2,2013-05-28,0.0,57,57.0
3297,AW00014296,Benjamin Russell,62.0,"50 and above",NEW,145.0,1,46,4,4,2013-05-28,0.0,46,46.0
3298,AW00014297,Kristin Raji,62.0,"50 and above",NEW,144.0,2,3335,4,4,2013-06-28,11.0,1667,303.1818181818182
3299,AW00014298,Kaitlyn Jenkins,62.0,"50 and above",NEW,144.0,2,3365,5,5,2013-06-21,11.0,1682,305.90909090909093
3300,AW00014299,Jermaine Chandra,52.0,"50 and above",NEW,141.0,3,5108,3,3,2013-09-05,11.0,1702,464.3636363636364
3301,AW00014300,Colin He,52.0,"50 and above",VIP,141.0,3,5322,8,8,2013-09-28,12.0,1774,443.5
3302,AW00014301,Ruben Vazquez,57.0,"50 and above",VIP,141.0,3,5142,4,4,2013-09-21,12.0,1714,428.5
3303,AW00014302,April Beck,57.0,"50 and above",VIP,141.0,3,5140,5,5,2013-09-10,12.0,1713,428.3333333333333
3304,AW00014303,Briana Ramos,57.0,"50 and above",Regular,141.0,3,3636,5,5,2013-09-20,12.0,1212,303.0
3305,AW00014304,Jacquelyn Jimenez,52.0,"50 and above",Regular,140.0,3,3595,4,4,2013-10-21,12.0,1198,299.5833333333333
3306,AW00014305,Brendan Shen,57.0,"50 and above",Regular,140.0,3,3651,7,7,2013-10-05,12.0,1217,304.25
